set,row,w1,w2,w3,w4
4,2186,0.216563,0.211780,0.272329,0.299327,
4,2187,0.219416,0.175110,0.290158,0.315315,
4,2188,0.171442,0.211599,0.340976,0.275983,
4,2189,0.254794,0.168489,0.280029,0.296688,
4,2190,0.178181,0.156344,0.439106,0.226369,
4,2191,0.289798,0.175949,0.235142,0.299111,
4,2192,0.244964,0.207018,0.231275,0.316744,
4,2193,0.198348,0.207227,0.318373,0.276051,
4,2194,0.209076,0.157905,0.297025,0.335995,
4,2195,0.249549,0.213206,0.275589,0.261656,
4,2196,0.251210,0.200727,0.256790,0.291273,
4,2197,0.227617,0.146130,0.235941,0.390313,
4,2198,0.253448,0.159809,0.298376,0.288368,
4,2199,0.189264,0.200290,0.322407,0.288038,
4,2200,0.198999,0.217053,0.316872,0.267075,
4,2201,0.265747,0.132964,0.268050,0.333240,
4,2202,0.226517,0.197057,0.280203,0.296223,
4,2203,0.188641,0.190332,0.347150,0.273876,
4,2204,0.205372,0.205381,0.277818,0.311429,
4,2205,0.230466,0.159476,0.277305,0.332753,
4,2206,0.170717,0.245694,0.305987,0.277602,
4,2207,0.233168,0.235286,0.269441,0.262105,
4,2208,0.202134,0.141520,0.279899,0.376447,
4,2209,0.218867,0.244255,0.282818,0.254060,
4,2210,0.155560,0.201221,0.354493,0.288726,
4,2211,0.186559,0.181420,0.314139,0.317882,
4,2212,0.203174,0.191855,0.234180,0.370792,
4,2213,0.280990,0.103136,0.311484,0.304389,
4,2214,0.213328,0.204139,0.299378,0.283155,
4,2215,0.203817,0.222527,0.315795,0.257860,
4,2216,0.251992,0.129620,0.248828,0.369560,
4,2217,0.226214,0.132021,0.278533,0.363232,
4,2218,0.172012,0.199461,0.319948,0.308579,
4,2219,0.163371,0.263065,0.297464,0.276099,
4,2220,0.283416,0.133410,0.272854,0.310321,
4,2221,0.172401,0.223724,0.311455,0.292421,
4,2222,0.198941,0.099220,0.382824,0.319015,
4,2223,0.173807,0.175818,0.397553,0.252822,
4,2224,0.210827,0.261709,0.263842,0.263623,
4,2225,0.278065,0.182414,0.228493,0.311028,
4,2226,0.219012,0.173726,0.316136,0.291126,
4,2227,0.141492,0.265712,0.314854,0.277942,
4,2228,0.261894,0.201555,0.312276,0.224276,
4,2229,0.176987,0.255691,0.284881,0.282440,
4,2230,0.324694,0.120961,0.292366,0.261979,
4,2231,0.228839,0.223592,0.286749,0.260819,
4,2232,0.183065,0.401417,0.232663,0.182855,
4,2233,0.175726,0.248728,0.315334,0.260212,
4,2234,0.197367,0.210993,0.263537,0.328103,
4,2235,0.191031,0.216393,0.285482,0.307094,
4,2236,0.168366,0.237624,0.312692,0.281318,
4,2237,0.163967,0.155496,0.261222,0.419315,
4,2238,0.209882,0.206344,0.293522,0.290252,
4,2239,0.180120,0.188741,0.354193,0.276947,
4,2240,0.237038,0.181173,0.341100,0.240689,
4,2241,0.202987,0.208179,0.325177,0.263657,
4,2242,0.227745,0.178916,0.306445,0.286894,
4,2243,0.234293,0.202082,0.237798,0.325827,
4,2244,0.181443,0.264506,0.345448,0.208603,
4,2245,0.263921,0.174337,0.263794,0.297948,
4,2246,0.172208,0.342558,0.229264,0.255971,
4,2247,0.228197,0.178563,0.288705,0.304535,
4,2248,0.152066,0.248621,0.319412,0.279901,
4,2249,0.304268,0.147404,0.275859,0.272469,
4,2250,0.150880,0.308952,0.326052,0.214116,
4,2251,0.240126,0.180136,0.306923,0.272815,
4,2252,0.193915,0.274473,0.283271,0.248341,
4,2253,0.225974,0.139181,0.273605,0.361239,
4,2254,0.179884,0.263222,0.268771,0.288123,
4,2255,0.175796,0.245043,0.261426,0.317735,
4,2256,0.226196,0.188116,0.248207,0.337480,
4,2257,0.215236,0.191343,0.270339,0.323082,
4,2258,0.184768,0.202097,0.299368,0.313767,
4,2259,0.259449,0.137608,0.260661,0.342282,
4,2260,0.236964,0.167375,0.292511,0.303149,
4,2261,0.174420,0.223110,0.329112,0.273358,
4,2262,0.170655,0.279372,0.306221,0.243753,
4,2263,0.268286,0.136399,0.296800,0.298515,
4,2264,0.232555,0.200985,0.309368,0.257092,
4,2265,0.274241,0.142506,0.258499,0.324754,
4,2266,0.208886,0.182218,0.263560,0.345336,
4,2267,0.149894,0.115557,0.303462,0.431087,
4,2268,0.232664,0.166703,0.272104,0.328529,
4,2269,0.274186,0.133845,0.256473,0.335496,
4,2270,0.197251,0.166111,0.321717,0.314920,
4,2271,0.198529,0.196040,0.294558,0.310874,
4,2272,0.248589,0.181186,0.283155,0.287069,
4,2273,0.321766,0.157514,0.283120,0.237600,
4,2274,0.245498,0.144791,0.248188,0.361523,
4,2275,0.250029,0.220005,0.268645,0.261321,
4,2276,0.237525,0.133926,0.276771,0.351778,
4,2277,0.219491,0.204125,0.287592,0.288792,
4,2278,0.393796,0.139354,0.265386,0.201464,
4,2279,0.234322,0.209601,0.238385,0.317692,
4,2280,0.328405,0.173841,0.259702,0.238052,
4,2281,0.193310,0.248483,0.279393,0.278814,
4,2282,0.196191,0.245054,0.313115,0.245640,
4,2283,0.273668,0.157253,0.274978,0.294101,
4,2284,0.204820,0.273217,0.247821,0.274142,
4,2285,0.190138,0.205696,0.344138,0.260028,
4,2286,0.157940,0.259079,0.317280,0.265701,
4,2287,0.248954,0.187874,0.306214,0.256959,
4,2288,0.193750,0.189696,0.337176,0.279378,
4,2289,0.217380,0.171879,0.326717,0.284025,
4,2290,0.238836,0.188169,0.310223,0.262772,
4,2291,0.248816,0.204805,0.269930,0.276449,
4,2292,0.221139,0.209432,0.265021,0.304408,
4,2293,0.208337,0.175523,0.336101,0.280038,
4,2294,0.270074,0.170875,0.290736,0.268316,
4,2295,0.174059,0.223511,0.326932,0.275498,
4,2296,0.185196,0.206286,0.337976,0.270542,
4,2297,0.251525,0.187485,0.240862,0.320128,
4,2298,0.186435,0.239651,0.276794,0.297120,
4,2299,0.239459,0.164764,0.280656,0.315121,
4,2300,0.264838,0.131983,0.271650,0.331529,
4,2301,0.205120,0.204619,0.295646,0.294615,
4,2302,0.269165,0.138380,0.271986,0.320468,
4,2303,0.154455,0.163829,0.255906,0.425809,
4,2304,0.229961,0.199940,0.309749,0.260351,
4,2305,0.234830,0.149995,0.260251,0.354924,
4,2306,0.235334,0.191011,0.297129,0.276526,
4,2307,0.178819,0.221967,0.276304,0.322910,
4,2308,0.192511,0.158434,0.305440,0.343614,
4,2309,0.164303,0.192820,0.245691,0.397186,
4,2310,0.225273,0.143150,0.308142,0.323435,
4,2311,0.255465,0.202219,0.236294,0.306022,
4,2312,0.224496,0.193225,0.288279,0.294000,
4,2313,0.262469,0.106804,0.291793,0.338934,
4,2314,0.203307,0.203044,0.264445,0.329204,
4,2315,0.198131,0.259807,0.284710,0.257352,
4,2316,0.224818,0.162508,0.342763,0.269911,
4,2317,0.210261,0.147890,0.271817,0.370032,
4,2318,0.212867,0.167939,0.338379,0.280816,
4,2319,0.180926,0.296541,0.279200,0.243333,
4,2320,0.272960,0.119450,0.289803,0.317787,
4,2321,0.217430,0.219135,0.251258,0.312176,
4,2322,0.216666,0.193704,0.309106,0.280525,
4,2323,0.237640,0.193536,0.293469,0.275355,
4,2324,0.191263,0.225017,0.298366,0.285354,
4,2325,0.258740,0.189440,0.245098,0.306722,
4,2326,0.224201,0.145977,0.252313,0.377509,
4,2327,0.220825,0.162530,0.268140,0.348505,
4,2328,0.241217,0.187692,0.297204,0.273887,
4,2329,0.318486,0.112208,0.256792,0.312515,
4,2330,0.217613,0.225447,0.271776,0.285164,
4,2331,0.194257,0.282594,0.289415,0.233734,
4,2332,0.238533,0.204317,0.272557,0.284593,
4,2333,0.207632,0.174208,0.291268,0.326893,
4,2334,0.202769,0.218096,0.287062,0.292074,
4,2335,0.140703,0.232045,0.330081,0.297172,
4,2336,0.187225,0.261292,0.332596,0.218886,
4,2337,0.187055,0.180510,0.332837,0.299598,
4,2338,0.240078,0.135617,0.310621,0.313683,
4,2339,0.259586,0.136975,0.245841,0.357599,
4,2340,0.171859,0.202016,0.347139,0.278985,
4,2341,0.325736,0.112496,0.215189,0.346578,
4,2342,0.229213,0.264804,0.237598,0.268385,
4,2343,0.200962,0.182039,0.270254,0.346746,
4,2344,0.217032,0.207624,0.252025,0.323319,
4,2345,0.161829,0.353398,0.248247,0.236526,
4,2346,0.214802,0.196941,0.285213,0.303044,
4,2347,0.230301,0.194171,0.305200,0.270328,
4,2348,0.199567,0.254096,0.265973,0.280363,
4,2349,0.251451,0.120245,0.312287,0.316017,
4,2350,0.276622,0.176092,0.231805,0.315481,
4,2351,0.224850,0.182089,0.340831,0.252230,
4,2352,0.300037,0.145929,0.265539,0.288495,
4,2353,0.181492,0.168969,0.347186,0.302354,
4,2354,0.208736,0.192142,0.329171,0.269952,
4,2355,0.210031,0.215932,0.274654,0.299382,
4,2356,0.262921,0.140082,0.326422,0.270575,
4,2357,0.192890,0.270479,0.310253,0.226378,
4,2358,0.207354,0.194129,0.326405,0.272112,
4,2359,0.207354,0.182423,0.285929,0.324293,
4,2360,0.232846,0.151414,0.273010,0.342730,
4,2361,0.153295,0.294136,0.297570,0.254998,
4,2362,0.330878,0.091229,0.271167,0.306725,
4,2363,0.151053,0.325630,0.314134,0.209182,
4,2364,0.162322,0.269509,0.294960,0.273209,
4,2365,0.193469,0.192019,0.316504,0.298007,
4,2366,0.194864,0.199860,0.388540,0.216736,
4,2367,0.261292,0.116843,0.301853,0.320012,
4,2368,0.225722,0.179335,0.279666,0.315277,
4,2369,0.203242,0.193259,0.292851,0.310648,
4,2370,0.276834,0.178059,0.231454,0.313653,
4,2371,0.300876,0.122395,0.284366,0.292363,
4,2372,0.183029,0.263933,0.340754,0.212284,
4,2373,0.185814,0.248117,0.312971,0.253099,
4,2374,0.227125,0.184535,0.269349,0.318991,
4,2375,0.249417,0.193699,0.324450,0.232435,
4,2376,0.256855,0.180152,0.320809,0.242183,
4,2377,0.202967,0.222658,0.264212,0.310163,
4,2378,0.181195,0.226816,0.302146,0.289844,
4,2379,0.181861,0.109403,0.327420,0.381315,
4,2380,0.185746,0.217294,0.321389,0.275571,
4,2381,0.163575,0.272168,0.317773,0.246485,
4,2382,0.351654,0.118374,0.282205,0.247767,
4,2383,0.268360,0.154329,0.257044,0.320268,
4,2384,0.164887,0.242853,0.277029,0.315232,
4,2385,0.188342,0.151270,0.343372,0.317016,
4,2386,0.197078,0.253503,0.284144,0.265274,
4,2387,0.277094,0.124464,0.278796,0.319646,
4,2388,0.189727,0.186039,0.344729,0.279505,
4,2389,0.234921,0.131195,0.321774,0.312110,
4,2390,0.180365,0.210094,0.325124,0.284417,
4,2391,0.194220,0.195560,0.281024,0.329196,
4,2392,0.212766,0.210820,0.293102,0.283313,
4,2393,0.225152,0.215422,0.330471,0.228955,
4,2394,0.180863,0.278878,0.305121,0.235137,
4,2395,0.193612,0.139016,0.303209,0.364163,
4,2396,0.163812,0.274600,0.294143,0.267445,
4,2397,0.240038,0.177373,0.218946,0.363643,
4,2398,0.184419,0.226600,0.286009,0.302972,
4,2399,0.264406,0.164741,0.291847,0.279006,
4,2400,0.240577,0.163209,0.286141,0.310074,
4,2401,0.241761,0.178171,0.280050,0.300018,
4,2402,0.195781,0.162506,0.268848,0.372864,
4,2403,0.181994,0.259968,0.261349,0.296689,
4,2404,0.220069,0.177477,0.296016,0.306438,
4,2405,0.151953,0.092379,0.423970,0.331698,
4,2406,0.230794,0.179315,0.281497,0.308394,
4,2407,0.228114,0.167161,0.262853,0.341872,
4,2408,0.168101,0.277007,0.249715,0.305177,
4,2409,0.180932,0.259763,0.303445,0.255861,
4,2410,0.185095,0.196067,0.332008,0.286830,
4,2411,0.239476,0.164138,0.323530,0.272856,
4,2412,0.245144,0.230965,0.245035,0.278856,
4,2413,0.223228,0.185770,0.311741,0.279262,
4,2414,0.336084,0.115736,0.263634,0.284547,
4,2415,0.195868,0.204104,0.280803,0.319225,
4,2416,0.165917,0.203613,0.287413,0.343057,
4,2417,0.169215,0.154529,0.281268,0.394987,
4,2418,0.188601,0.214123,0.261913,0.335364,
4,2419,0.220808,0.186349,0.308588,0.284254,
4,2420,0.193475,0.187103,0.324172,0.295250,
4,2421,0.331691,0.142681,0.247379,0.278249,
4,2422,0.206130,0.174621,0.328359,0.290889,
4,2423,0.219141,0.188093,0.271906,0.320859,
4,2424,0.210525,0.090597,0.297072,0.401805,
4,2425,0.221388,0.143604,0.295041,0.339967,
4,2426,0.200468,0.306135,0.304699,0.188697,
4,2427,0.186933,0.302122,0.263237,0.247707,
4,2428,0.169045,0.247271,0.273888,0.309796,
4,2429,0.178479,0.164975,0.396177,0.260369,
4,2430,0.229868,0.148655,0.277251,0.344225,
4,2431,0.238710,0.183753,0.268985,0.308553,
4,2432,0.176704,0.306562,0.305370,0.211365,
4,2433,0.217127,0.223325,0.290999,0.268549,
4,2434,0.289884,0.227308,0.218744,0.264064,
4,2435,0.222723,0.119873,0.343009,0.314396,
4,2436,0.197266,0.182525,0.250509,0.369700,
4,2437,0.276796,0.142156,0.272992,0.308056,
4,2438,0.143279,0.316066,0.257580,0.283074,
4,2439,0.212177,0.150654,0.287919,0.349249,
4,2440,0.205369,0.185120,0.248830,0.360681,
4,2441,0.311473,0.103193,0.310107,0.275227,
4,2442,0.280460,0.155885,0.241819,0.321837,
4,2443,0.256752,0.191509,0.292269,0.259470,
4,2444,0.151453,0.234617,0.287114,0.326816,
4,2445,0.205382,0.194606,0.319363,0.280648,
4,2446,0.178924,0.263299,0.299427,0.258350,
4,2447,0.132007,0.270941,0.323654,0.273398,
4,2448,0.149680,0.220528,0.289409,0.340382,
4,2449,0.231232,0.203513,0.342213,0.223042,
4,2450,0.231332,0.224314,0.252474,0.291880,
4,2451,0.236037,0.222930,0.313036,0.227997,
4,2452,0.195932,0.280607,0.305214,0.218246,
4,2453,0.185589,0.182007,0.275206,0.357198,
4,2454,0.246845,0.226048,0.219346,0.307761,
4,2455,0.156598,0.278236,0.342868,0.222298,
4,2456,0.230776,0.206686,0.264778,0.297760,
4,2457,0.194011,0.204396,0.339986,0.261608,
4,2458,0.195637,0.143883,0.329229,0.331251,
4,2459,0.245187,0.092869,0.299464,0.362480,
4,2460,0.185213,0.201795,0.288245,0.324747,
4,2461,0.231536,0.176110,0.301352,0.291002,
4,2462,0.178560,0.213745,0.291548,0.316147,
4,2463,0.209531,0.217221,0.298290,0.274958,
4,2464,0.218870,0.112927,0.286154,0.382048,
4,2465,0.229567,0.179147,0.302459,0.288827,
4,2466,0.293806,0.205436,0.249179,0.251579,
4,2467,0.182153,0.240112,0.326821,0.250914,
4,2468,0.238947,0.147174,0.276059,0.337820,
4,2469,0.188169,0.187169,0.309791,0.314871,
4,2470,0.225238,0.120525,0.309507,0.344730,
4,2471,0.225879,0.197444,0.257067,0.319610,
4,2472,0.296180,0.157875,0.262718,0.283227,
4,2473,0.201707,0.154440,0.299251,0.344603,
4,2474,0.209108,0.123054,0.370528,0.297309,
4,2475,0.204620,0.270118,0.253172,0.272090,
4,2476,0.196198,0.191744,0.311725,0.300333,
4,2477,0.224299,0.210665,0.282828,0.282208,
4,2478,0.232029,0.127350,0.300335,0.340286,
4,2479,0.198100,0.235479,0.279899,0.286522,
4,2480,0.324567,0.118913,0.279649,0.276871,
4,2481,0.181170,0.182122,0.312802,0.323905,
4,2482,0.265607,0.161824,0.249370,0.323199,
4,2483,0.182057,0.211035,0.320648,0.286261,
4,2484,0.269430,0.126019,0.304687,0.299864,
4,2485,0.176084,0.235435,0.292742,0.295739,
4,2486,0.196749,0.183215,0.313410,0.306626,
4,2487,0.220468,0.191793,0.237311,0.350429,
4,2488,0.169347,0.165354,0.295813,0.369486,
4,2489,0.336698,0.101847,0.262660,0.298796,
4,2490,0.330828,0.165411,0.208826,0.294935,
4,2491,0.325804,0.142811,0.269593,0.261792,
4,2492,0.182736,0.155296,0.345420,0.316548,
4,2493,0.228438,0.222766,0.259298,0.289497,
4,2494,0.264638,0.137084,0.234971,0.363307,
4,2495,0.225806,0.184543,0.244400,0.345252,
4,2496,0.143555,0.150403,0.275826,0.430216,
4,2497,0.238281,0.277218,0.284705,0.199795,
4,2498,0.215174,0.125406,0.270447,0.388974,
4,2499,0.236084,0.196434,0.282461,0.285021,
4,2500,0.178001,0.137189,0.424958,0.259851,
4,2501,0.265890,0.186084,0.244313,0.303713,
4,2502,0.211564,0.237891,0.292641,0.257903,
4,2503,0.240414,0.175536,0.246036,0.338015,
4,2504,0.225115,0.215051,0.251669,0.308165,
4,2505,0.251612,0.189275,0.321993,0.237121,
4,2506,0.244163,0.208104,0.255231,0.292503,
4,2507,0.216400,0.225837,0.245253,0.312510,
4,2508,0.265594,0.201859,0.261656,0.270891,
4,2509,0.200783,0.150647,0.346988,0.301582,
4,2510,0.190984,0.196291,0.340022,0.272703,
4,2511,0.175396,0.220078,0.335457,0.269069,
4,2512,0.216572,0.239759,0.296282,0.247387,
4,2513,0.223654,0.197518,0.331546,0.247282,
4,2514,0.193212,0.139906,0.361695,0.305187,
4,2515,0.197012,0.178588,0.276664,0.347736,
4,2516,0.209957,0.153214,0.264977,0.371852,
4,2517,0.186509,0.244256,0.299737,0.269498,
4,2518,0.165229,0.263809,0.289862,0.281100,
4,2519,0.250640,0.182411,0.280072,0.286877,
4,2520,0.200214,0.193409,0.313302,0.293075,
4,2521,0.250294,0.214417,0.265525,0.269764,
4,2522,0.250878,0.272536,0.239869,0.236717,
4,2523,0.205213,0.336008,0.220174,0.238605,
4,2524,0.215682,0.133907,0.315046,0.335364,
4,2525,0.199829,0.188306,0.334840,0.277025,
4,2526,0.218154,0.164823,0.303109,0.313914,
4,2527,0.179391,0.134100,0.301733,0.384776,
4,2528,0.276042,0.118060,0.323350,0.282548,
4,2529,0.310626,0.122708,0.270555,0.296111,
4,2530,0.208555,0.185692,0.298223,0.307530,
4,2531,0.227339,0.161560,0.304859,0.306242,
4,2532,0.227915,0.149412,0.262290,0.360382,
4,2533,0.238232,0.174568,0.303958,0.283241,
4,2534,0.203828,0.247495,0.281049,0.267628,
4,2535,0.273451,0.176598,0.244845,0.305106,
4,2536,0.181229,0.240383,0.292520,0.285868,
4,2537,0.315072,0.143143,0.308754,0.233031,
4,2538,0.213569,0.177299,0.288197,0.320935,
4,2539,0.318699,0.145430,0.274844,0.261027,
4,2540,0.238526,0.227534,0.310514,0.223426,
4,2541,0.157560,0.192984,0.387766,0.261690,
4,2542,0.183047,0.299165,0.256164,0.261624,
4,2543,0.251494,0.162869,0.258925,0.326712,
4,2544,0.223805,0.171212,0.359022,0.245960,
4,2545,0.189704,0.287773,0.281000,0.241522,
4,2546,0.263520,0.143978,0.258894,0.333608,
4,2547,0.193106,0.207777,0.299051,0.300066,
4,2548,0.175386,0.223844,0.372923,0.227847,
4,2549,0.227538,0.145929,0.319427,0.307106,
4,2550,0.246361,0.257171,0.218690,0.277778,
4,2551,0.320906,0.161889,0.215892,0.301313,
4,2552,0.215566,0.185804,0.321922,0.276708,
4,2553,0.169959,0.281618,0.284329,0.264095,
4,2554,0.215061,0.220949,0.284864,0.279126,
4,2555,0.207803,0.220373,0.239188,0.332636,
4,2556,0.188764,0.157823,0.349251,0.304162,
4,2557,0.296161,0.184415,0.246046,0.273377,
4,2558,0.198859,0.130451,0.353601,0.317089,
4,2559,0.402282,0.116286,0.275054,0.206378,
4,2560,0.244616,0.185555,0.266872,0.302957,
4,2561,0.219729,0.158539,0.237900,0.383833,
4,2562,0.228873,0.193997,0.318067,0.259064,
4,2563,0.221666,0.168086,0.334013,0.276235,
4,2564,0.184476,0.170499,0.340492,0.304533,
4,2565,0.294846,0.140704,0.254592,0.309858,
4,2566,0.219494,0.190426,0.265193,0.324886,
4,2567,0.298067,0.141835,0.255612,0.304486,
4,2568,0.301845,0.107392,0.352333,0.238430,
4,2569,0.199949,0.248779,0.263219,0.288054,
4,2570,0.287513,0.205940,0.294245,0.212302,
4,2571,0.230782,0.215612,0.286431,0.267175,
4,2572,0.207159,0.148486,0.258647,0.385708,
4,2573,0.184665,0.223896,0.340834,0.250605,
4,2574,0.172286,0.214724,0.352637,0.260352,
4,2575,0.181879,0.202722,0.323451,0.291949,
4,2576,0.235819,0.194807,0.301142,0.268231,
4,2577,0.200759,0.213322,0.302933,0.282986,
4,2578,0.153415,0.294755,0.343411,0.208419,
4,2579,0.217864,0.208299,0.333242,0.240595,
4,2580,0.259898,0.098294,0.307824,0.333984,
4,2581,0.215041,0.176824,0.329251,0.278883,
4,2582,0.301656,0.190636,0.265359,0.242348,
4,2583,0.178430,0.168616,0.311338,0.341616,
4,2584,0.203797,0.226338,0.288146,0.281719,
4,2585,0.225544,0.225379,0.304016,0.245061,
4,2586,0.246641,0.202866,0.317114,0.233378,
4,2587,0.195385,0.205930,0.322243,0.276442,
4,2588,0.295723,0.205003,0.245926,0.253348,
4,2589,0.182757,0.192762,0.308520,0.315960,
4,2590,0.226468,0.176772,0.255200,0.341561,
4,2591,0.217366,0.152230,0.303514,0.326890,
4,2592,0.152642,0.190637,0.354127,0.302594,
4,2593,0.204143,0.192223,0.264259,0.339375,
4,2594,0.232725,0.203441,0.247014,0.316821,
4,2595,0.213199,0.219609,0.282844,0.284348,
4,2596,0.243956,0.157709,0.263319,0.335016,
4,2597,0.191904,0.110707,0.354149,0.343240,
4,2598,0.298921,0.135618,0.244599,0.320862,
4,2599,0.222633,0.199498,0.283688,0.294181,
4,2600,0.250377,0.163250,0.235140,0.351233,
4,2601,0.232671,0.208496,0.228202,0.330631,
4,2602,0.170871,0.263128,0.283490,0.282511,
4,2603,0.191465,0.218590,0.312074,0.277870,
4,2604,0.217885,0.184270,0.280937,0.316909,
4,2605,0.344575,0.112371,0.283882,0.259173,
4,2606,0.161497,0.294390,0.275249,0.268865,
4,2607,0.150941,0.274982,0.303615,0.270462,
4,2608,0.184305,0.268426,0.288184,0.259085,
4,2609,0.201874,0.189008,0.333328,0.275790,
4,2610,0.202288,0.200209,0.260543,0.336960,
4,2611,0.203631,0.252377,0.301292,0.242700,
4,2612,0.186678,0.203404,0.281705,0.328213,
4,2613,0.275461,0.194659,0.281613,0.248268,
4,2614,0.202130,0.209933,0.314810,0.273127,
4,2615,0.173412,0.213990,0.363573,0.249025,
4,2616,0.324783,0.160109,0.257683,0.257425,
4,2617,0.292733,0.177386,0.279023,0.250859,
4,2618,0.352387,0.112156,0.268878,0.266579,
4,2619,0.206339,0.213877,0.276998,0.302785,
4,2620,0.175500,0.196978,0.348410,0.279112,
4,2621,0.237865,0.148280,0.269130,0.344725,
4,2622,0.220106,0.283255,0.293646,0.202993,
4,2623,0.195005,0.223153,0.300413,0.281429,
4,2624,0.251659,0.188910,0.276468,0.282963,
4,2625,0.160322,0.276573,0.348702,0.214403,
4,2626,0.157651,0.339313,0.249175,0.253861,
4,2627,0.200346,0.144394,0.256749,0.398510,
4,2628,0.172926,0.131262,0.369100,0.326711,
4,2629,0.183427,0.209624,0.319550,0.287399,
4,2630,0.210727,0.132835,0.377279,0.279160,
4,2631,0.160048,0.241311,0.290502,0.308139,
4,2632,0.201878,0.242825,0.337498,0.217799,
4,2633,0.214221,0.171418,0.298513,0.315848,
4,2634,0.215330,0.212389,0.285307,0.286975,
4,2635,0.173844,0.192873,0.371126,0.262158,
4,2636,0.194435,0.266156,0.268992,0.270418,
4,2637,0.220310,0.187939,0.296674,0.295076,
4,2638,0.246979,0.101109,0.237628,0.414284,
4,2639,0.216717,0.177039,0.339500,0.266745,
4,2640,0.259017,0.237866,0.240112,0.263005,
4,2641,0.290326,0.150917,0.287227,0.271530,
4,2642,0.236782,0.143709,0.253246,0.366263,
4,2643,0.189530,0.192066,0.299155,0.319248,
4,2644,0.212301,0.178578,0.248458,0.360663,
4,2645,0.151715,0.215897,0.326302,0.306085,
4,2646,0.177692,0.163386,0.382795,0.276126,
4,2647,0.199561,0.275084,0.271885,0.253470,
4,2648,0.185804,0.114120,0.368177,0.331899,
4,2649,0.197169,0.226134,0.255276,0.321422,
4,2650,0.260046,0.147446,0.307783,0.284725,
4,2651,0.163705,0.213289,0.324980,0.298026,
4,2652,0.232039,0.191517,0.321393,0.255051,
4,2653,0.233082,0.188394,0.260785,0.317740,
4,2654,0.228895,0.207260,0.302851,0.260995,
4,2655,0.260398,0.194871,0.233333,0.311398,
4,2656,0.195325,0.169175,0.335123,0.300377,
4,2657,0.181002,0.276754,0.305070,0.237174,
4,2658,0.196795,0.152659,0.232663,0.417882,
4,2659,0.143492,0.305003,0.311925,0.239579,
4,2660,0.227107,0.202947,0.250860,0.319086,
4,2661,0.184275,0.164001,0.270248,0.381476,
4,2662,0.225304,0.224286,0.259949,0.290461,
4,2663,0.210763,0.162407,0.292305,0.334524,
4,2664,0.156923,0.352043,0.257527,0.233508,
4,2665,0.236481,0.161599,0.310143,0.291777,
4,2666,0.206879,0.119482,0.386373,0.287266,
4,2667,0.225210,0.193527,0.247044,0.334220,
4,2668,0.263587,0.091407,0.331711,0.313295,
4,2669,0.155805,0.240694,0.303947,0.299555,
4,2670,0.169684,0.185000,0.252785,0.392532,
4,2671,0.238075,0.210326,0.254366,0.297233,
4,2672,0.190785,0.220877,0.289031,0.299307,
4,2673,0.194291,0.279793,0.284097,0.241818,
4,2674,0.149472,0.238931,0.372577,0.239020,
4,2675,0.235691,0.193714,0.297864,0.272732,
4,2676,0.241787,0.189774,0.254683,0.313756,
4,2677,0.203015,0.136319,0.345673,0.314992,
4,2678,0.183139,0.257626,0.304948,0.254287,
4,2679,0.219190,0.247425,0.226145,0.307239,
4,2680,0.136596,0.267121,0.306404,0.289878,
4,2681,0.237027,0.212418,0.242040,0.308515,
4,2682,0.256913,0.154621,0.302599,0.285867,
4,2683,0.291579,0.125859,0.293300,0.289263,
4,2684,0.240419,0.197878,0.258530,0.303174,
4,2685,0.268124,0.128387,0.331697,0.271793,
4,2686,0.192569,0.250913,0.311358,0.245161,
4,2687,0.160011,0.232235,0.292459,0.315295,
4,2688,0.236561,0.122242,0.333424,0.307772,
4,2689,0.265142,0.188896,0.321425,0.224537,
4,2690,0.217145,0.222512,0.243468,0.316875,
4,2691,0.185512,0.221804,0.330582,0.262102,
4,2692,0.246382,0.132321,0.286195,0.335103,
4,2693,0.223456,0.227021,0.261287,0.288236,
4,2694,0.306676,0.127796,0.280421,0.285107,
4,2695,0.182405,0.196178,0.311686,0.309732,
4,2696,0.262267,0.215427,0.205081,0.317225,
4,2697,0.145987,0.238270,0.346658,0.269085,
4,2698,0.259275,0.181412,0.297282,0.262031,
4,2699,0.254828,0.184878,0.291484,0.268811,
4,2700,0.281507,0.128429,0.281989,0.308075,
4,2701,0.341222,0.164584,0.222949,0.271245,
4,2702,0.225295,0.185621,0.292385,0.296699,
4,2703,0.286385,0.118068,0.290382,0.305165,
4,2704,0.317815,0.106098,0.331899,0.244188,
4,2705,0.247513,0.188605,0.244381,0.319501,
4,2706,0.267650,0.218860,0.240761,0.272729,
4,2707,0.247849,0.190627,0.263058,0.298465,
4,2708,0.145253,0.322140,0.279643,0.252964,
4,2709,0.179329,0.197594,0.249312,0.373765,
4,2710,0.215881,0.169549,0.273133,0.341436,
4,2711,0.149843,0.215387,0.318705,0.316065,
4,2712,0.224200,0.202960,0.318808,0.254032,
4,2713,0.229919,0.200091,0.289050,0.280939,
4,2714,0.164770,0.205066,0.334329,0.295835,
4,2715,0.158492,0.260937,0.363110,0.217462,
4,2716,0.227823,0.145072,0.230192,0.396913,
4,2717,0.307088,0.100990,0.264479,0.327443,
4,2718,0.153734,0.317834,0.289949,0.238483,
4,2719,0.176073,0.193594,0.321906,0.308428,
4,2720,0.190163,0.256084,0.303747,0.250006,
4,2721,0.267980,0.218817,0.300826,0.212377,
4,2722,0.263489,0.209709,0.247403,0.279399,
